hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.058831994645,6,3,3,4.0,1.0,1.0,37,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1034,Male,1,Laboratory Technician,Single,137580,1.0,Y,11,8,1,10.0,5,10,0,8
9.140747434181112,12,3,3,4.0,3.0,4.0,38,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3844,Female,3,Sales Executive,Married,50790,3.0,Y,11,8,0,10.0,3,5,0,2
7.2924620705041665,7,1,3,1.0,3.0,3.0,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1,1738,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0
6.236465863453611,12,3,3,4.0,3.0,3.0,24,Travel_Rarely,Sales,28,3,Life Sciences,1,1937,Female,1,Healthcare Representative,Divorced,118490,1.0,Y,16,8,1,5.0,3,4,3,2
6.584944221329722,3,3,3,1.0,3.0,2.0,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,536,Male,2,Research Scientist,Divorced,63470,1.0,Y,15,8,1,4.0,2,4,2,2
7.5869433288708334,13,3,3,1.0,4.0,3.0,39,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4112,Male,1,Sales Executive,Single,134020,7.0,Y,14,8,1,18.0,1,7,1,7
6.212112896028334,22,1,3,2.0,3.0,3.0,42,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2964,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,20.0,4,20,11,6
7.9025200803211115,6,3,3,4.0,4.0,1.0,42,Travel_Frequently,Human Resources,1,4,Technical Degree,1,3776,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9
6.854812583667778,12,2,4,2.0,1.0,3.0,28,Travel_Rarely,Research & Development,9,3,Medical,1,2985,Male,1,Sales Representative,Single,46480,0.0,Y,23,8,2,9.0,2,8,0,7
7.141579651940833,21,2,3,2.0,3.0,3.0,42,Travel_Frequently,Research & Development,2,4,Medical,1,3124,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0
6.381927710843334,19,3,3,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,7,4,Life Sciences,1,1819,Male,3,Laboratory Technician,Single,23480,1.0,Y,14,8,1,6.0,3,5,1,3
7.365265506470278,20,3,3,4.0,1.0,3.0,32,Travel_Rarely,Research & Development,10,1,Medical,1,1475,Male,1,Sales Executive,Single,23420,4.0,Y,12,8,2,9.0,2,6,0,4
5.765491967871389,20,4,4,1.0,4.0,1.0,26,Travel_Rarely,Research & Development,3,2,Medical,1,1631,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2
6.8328290941541665,10,4,3,2.0,2.0,3.0,48,Travel_Rarely,Research & Development,16,3,Technical Degree,1,1733,Male,1,Sales Executive,Married,97240,3.0,Y,13,8,0,12.0,2,2,2,2
7.3389904060686115,20,2,3,4.0,1.0,3.0,32,Travel_Rarely,Human Resources,12,2,Human Resources,1,2784,Female,1,Sales Representative,Single,20610,1.0,Y,15,8,1,1.0,2,1,0,0
5.6763409192322225,18,3,3,2.0,3.0,4.0,31,Travel_Rarely,Sales,1,3,Life Sciences,1,1888,Female,1,Sales Representative,Married,121850,3.0,Y,14,8,0,13.0,2,7,5,2
7.831736947791111,5,2,3,1.0,3.0,3.0,45,Travel_Frequently,Sales,21,1,Marketing,1,4402,Male,3,Research Scientist,Married,22890,4.0,Y,13,8,0,9.0,3,3,0,2
5.952551316376389,21,3,3,3.0,1.0,3.0,36,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2704,Male,1,Research Director,Single,54860,7.0,Y,12,8,1,10.0,2,5,0,3
8.835515394912777,15,3,3,1.0,2.0,3.0,36,Travel_Rarely,Research & Development,1,3,Medical,1,754,Male,2,Sales Executive,Single,53090,3.0,Y,13,8,0,15.0,5,5,0,1
7.5705365908075,14,3,4,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,1,2637,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8
7.478154841588333,11,3,3,2.0,2.0,3.0,33,Travel_Rarely,Sales,3,3,Life Sciences,1,3893,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13
7.294959839357222,19,3,4,1.0,2.0,3.0,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2279,Male,2,Research Scientist,Married,37370,8.0,Y,22,8,2,8.0,2,5,0,2
6.48505577867,17,2,3,2.0,2.0,2.0,35,Travel_Rarely,Sales,7,4,Life Sciences,1,19,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2
10.050332440874444,15,3,3,3.0,2.0,3.0,47,Travel_Rarely,Research & Development,19,5,Medical,1,3986,Female,2,Research Scientist,Divorced,28270,8.0,Y,14,8,1,28.0,3,22,14,10
6.852899375278889,14,3,3,2.0,1.0,3.0,31,Non-Travel,Research & Development,8,4,Life Sciences,1,2676,Female,4,Sales Executive,Single,147320,0.0,Y,12,8,0,10.0,3,9,1,7
6.9768016510486115,21,3,4,3.0,4.0,2.0,51,Travel_Rarely,Research & Development,1,2,Life Sciences,1,119,Male,1,Sales Executive,Married,41050,4.0,Y,22,8,1,18.0,2,7,0,7
5.831803882195278,18,2,3,1.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,5,Other,1,126,Male,1,Research Scientist,Married,29910,1.0,Y,19,8,2,2.0,3,2,1,2
7.589734493529445,4,3,3,3.0,2.0,3.0,35,Travel_Rarely,Research & Development,29,3,Life Sciences,1,3055,Female,3,Sales Executive,Single,50030,9.0,Y,15,8,0,10.0,2,1,0,0
7.1224743418116665,15,3,3,2.0,4.0,2.0,33,Non-Travel,Sales,9,2,Technical Degree,1,1967,Male,5,Sales Representative,Single,12000,0.0,Y,11,8,1,3.0,3,2,2,2
6.206746987951667,11,3,3,4.0,4.0,3.0,39,Travel_Rarely,Research & Development,2,3,Technical Degree,1,4018,Male,3,Healthcare Representative,Divorced,102520,8.0,Y,13,8,1,7.0,3,2,2,2
7.350047969656389,5,3,3,4.0,1.0,1.0,27,Travel_Rarely,Research & Development,10,3,Life Sciences,1,297,Female,1,Laboratory Technician,Single,29560,8.0,Y,13,8,0,9.0,6,7,0,7
6.673018741633055,19,3,3,2.0,3.0,4.0,31,Travel_Rarely,Research & Development,14,2,Life Sciences,1,3910,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3
6.377397367246667,5,3,4,3.0,4.0,3.0,53,Travel_Rarely,Research & Development,19,3,Life Sciences,1,854,Male,2,Manager,Married,25590,0.0,Y,25,8,0,34.0,2,33,1,9
5.4666990182952775,22,1,3,1.0,3.0,3.0,58,Travel_Rarely,Research & Development,27,3,Other,1,3621,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2
7.3064257028111115,15,2,3,2.0,4.0,3.0,29,Travel_Frequently,Sales,2,4,Life Sciences,1,3202,Male,4,Healthcare Representative,Divorced,64990,1.0,Y,18,8,3,10.0,3,10,2,8
8.253846497099444,19,3,3,3.0,3.0,3.0,43,Travel_Rarely,Sales,27,4,Life Sciences,1,1609,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2
10.330230923694723,2,4,3,1.0,4.0,3.0,53,Travel_Rarely,Sales,6,3,Marketing,1,3307,Male,4,Sales Executive,Married,23250,7.0,Y,18,8,1,35.0,1,5,0,4
6.559152164212223,13,3,3,1.0,3.0,3.0,56,Travel_Frequently,Research & Development,1,2,Life Sciences,1,3455,Female,2,Manufacturing Director,Married,52280,2.0,Y,11,8,0,18.0,4,5,0,3
6.237834672021389,14,4,4,1.0,2.0,3.0,45,Travel_Rarely,Research & Development,4,3,Medical,1,3782,Female,3,Laboratory Technician,Divorced,118360,1.0,Y,22,8,0,10.0,2,10,7,7
8.088962516733334,20,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,2,Life Sciences,1,378,Female,1,Healthcare Representative,Married,31400,1.0,Y,13,8,1,17.0,2,17,5,15
6.446215975011111,13,4,4,1.0,3.0,2.0,31,Travel_Rarely,Sales,25,2,Life Sciences,1,1103,Female,3,Manufacturing Director,Divorced,182130,8.0,Y,21,8,2,4.0,3,2,2,2
5.595016733600834,21,4,3,4.0,2.0,2.0,48,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2114,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0
6.333652387326945,16,3,3,3.0,1.0,3.0,30,Non-Travel,Sales,1,3,Medical,1,4326,Female,1,Sales Executive,Divorced,54700,1.0,Y,18,8,1,12.0,2,12,6,10
7.002454261490278,16,3,3,2.0,4.0,4.0,55,Travel_Rarely,Research & Development,7,3,Life Sciences,1,753,Female,3,Research Scientist,Divorced,50930,2.0,Y,16,8,1,31.0,3,7,0,0
7.315970548861944,13,2,4,3.0,2.0,4.0,31,Travel_Frequently,Research & Development,10,1,Life Sciences,1,2,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4
6.807791164658611,7,2,3,1.0,2.0,2.0,49,Travel_Rarely,Research & Development,25,2,Life Sciences,1,3360,Female,2,Sales Executive,Married,43450,4.0,Y,15,8,0,29.0,3,26,1,7
6.624929718875277,19,2,4,4.0,2.0,3.0,49,Travel_Rarely,Sales,2,2,Medical,1,564,Female,1,Sales Executive,Married,63800,6.0,Y,23,8,1,22.0,1,9,2,3
9.836432396251666,11,1,3,3.0,4.0,2.0,28,Travel_Rarely,Research & Development,15,4,Life Sciences,1,585,Male,2,Sales Executive,Married,41970,1.0,Y,13,8,0,1.0,3,1,0,0
10.305806559571389,2,2,4,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,20,2,Medical,1,3628,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2
6.551402275769722,7,3,3,4.0,3.0,3.0,39,Travel_Rarely,Research & Development,12,5,Medical,1,1739,Female,1,Sales Representative,Single,62200,1.0,Y,14,8,2,20.0,2,20,11,10
6.231885319053889,17,2,3,1.0,3.0,4.0,49,Travel_Rarely,Sales,14,4,Life Sciences,1,2112,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0
7.096918786256111,19,2,3,3.0,3.0,3.0,29,Travel_Rarely,Research & Development,10,3,Other,1,3277,Male,1,Research Scientist,Married,34520,1.0,Y,11,8,0,10.0,3,10,0,7
8.816842927264444,11,3,3,3.0,4.0,3.0,23,Travel_Rarely,Research & Development,12,2,Medical,1,3896,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2
9.225821062025833,8,3,3,4.0,1.0,2.0,37,Travel_Rarely,Sales,2,4,Technical Degree,1,3260,Male,2,Manufacturing Director,Divorced,61720,0.0,Y,11,8,0,6.0,1,5,4,3
6.2708099062916665,19,1,3,2.0,3.0,3.0,42,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1494,Male,1,Manufacturing Director,Married,89260,1.0,Y,14,8,0,20.0,4,20,11,6
6.039949799196667,18,2,4,3.0,1.0,3.0,27,Travel_Rarely,Research & Development,10,3,Medical,1,273,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7
5.988147032574722,23,1,3,3.0,3.0,2.0,32,Travel_Rarely,Sales,10,3,Marketing,1,3309,Female,1,Human Resources,Married,30720,5.0,Y,12,8,0,9.0,4,5,1,3
5.980609103078889,12,4,3,4.0,2.0,1.0,27,Non-Travel,Research & Development,3,3,Medical,1,4314,Male,1,Healthcare Representative,Divorced,27830,6.0,Y,16,8,1,6.0,2,2,2,2
6.400439535921389,15,3,3,2.0,3.0,2.0,29,Travel_Rarely,Research & Development,2,3,Life Sciences,1,250,Female,1,Healthcare Representative,Married,41570,1.0,Y,17,8,3,6.0,2,6,1,2
5.542759928603056,22,3,3,4.0,4.0,2.0,31,Travel_Rarely,Sales,10,2,Life Sciences,1,2741,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7
8.414315037929445,5,2,3,4.0,3.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3196,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1
10.4656659973225,12,4,4,2.0,1.0,3.0,34,Travel_Frequently,Sales,17,1,Marketing,1,183,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2
5.8651952253455555,21,3,3,2.0,3.0,2.0,33,Travel_Rarely,Sales,1,3,Life Sciences,1,4046,Female,5,Sales Executive,Single,12230,1.0,Y,13,8,1,10.0,3,10,0,9
6.076227130745,13,2,3,4.0,3.0,3.0,24,Travel_Rarely,Sales,6,2,Medical,1,3905,Female,2,Manager,Married,20070,1.0,Y,12,8,0,1.0,2,1,0,0
6.996710174029444,22,2,3,4.0,4.0,3.0,43,Travel_Frequently,Sales,14,3,Life Sciences,1,138,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,,3,3,1,2
8.987822400713888,10,3,4,4.0,3.0,2.0,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1,1340,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0
7.8534091923247225,5,3,4,3.0,4.0,3.0,25,Travel_Rarely,Research & Development,6,2,Medical,1,628,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1
6.479802543507223,18,2,3,2.0,2.0,2.0,35,Travel_Rarely,Sales,7,4,Life Sciences,1,1489,Male,1,Sales Representative,Divorced,24380,7.0,Y,16,8,0,10.0,5,7,6,2
6.427322623828611,13,2,3,4.0,4.0,3.0,38,Travel_Rarely,Sales,2,3,Marketing,1,2970,Female,1,Manager,Divorced,44480,9.0,Y,12,8,0,10.0,3,2,1,2
7.146951137884722,18,2,4,3.0,1.0,3.0,39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2153,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3
6.601643239625,7,3,3,1.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,3,Medical,1,3090,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2
7.416961178045278,21,3,4,3.0,4.0,3.0,38,Non-Travel,Sales,4,3,Life Sciences,1,446,Male,2,Research Director,Single,100480,1.0,Y,23,8,1,6.0,2,5,1,3
6.944072958500556,21,3,3,2.0,3.0,3.0,51,Travel_Rarely,Research & Development,1,3,Other,1,2839,Female,3,Research Director,Married,80080,2.0,Y,15,8,1,10.0,4,1,0,0
7.5880365908075,10,3,3,3.0,2.0,2.0,52,Travel_Rarely,Research & Development,7,1,Life Sciences,1,60,Female,2,Research Scientist,Married,47740,2.0,Y,18,8,1,11.0,2,8,7,7
7.929331771530555,12,3,4,3.0,2.0,3.0,58,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3357,Male,1,Research Scientist,Divorced,26220,2.0,Y,23,8,0,24.0,3,6,0,4
6.634467871485834,17,2,3,2.0,4.0,3.0,28,Travel_Rarely,Research & Development,2,2,Medical,1,117,Male,3,Manager,Single,28580,1.0,Y,12,8,0,7.0,2,7,0,7
6.948126952253333,19,4,3,2.0,2.0,3.0,21,Travel_Rarely,Sales,1,2,Marketing,1,3954,Male,5,Healthcare Representative,Single,27910,1.0,Y,14,8,0,1.0,3,1,1,0
7.558993752788889,8,4,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,10,1,Life Sciences,1,3783,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2
6.021955600178333,9,3,3,4.0,2.0,3.0,34,Travel_Rarely,Sales,9,3,Marketing,1,1394,Female,2,Manager,Single,53680,2.0,Y,14,8,1,9.0,2,3,1,2
6.736903168228333,5,1,3,2.0,1.0,3.0,46,Travel_Rarely,Research & Development,10,3,Technical Degree,1,4331,Female,2,Laboratory Technician,Divorced,153790,1.0,Y,12,8,0,24.0,1,24,15,7
6.822862561356389,20,3,3,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,1,3,Medical,1,3128,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7
5.691851851851666,16,3,3,2.0,1.0,2.0,35,Travel_Frequently,Human Resources,9,3,Other,1,2751,Female,2,Sales Representative,Married,40840,4.0,Y,13,8,1,5.0,3,3,1,2
7.278759482373889,20,2,3,1.0,1.0,3.0,45,Non-Travel,Sales,2,4,Life Sciences,1,3826,Male,2,Manufacturing Director,Married,58550,1.0,Y,14,8,1,10.0,3,10,4,5
10.583075635876666,3,3,4,4.0,4.0,3.0,20,Travel_Frequently,Sales,4,4,Life Sciences,1,1315,Female,2,Healthcare Representative,Single,99240,1.0,Y,22,8,0,1.0,3,1,1,0
7.167636099955278,16,2,3,2.0,1.0,3.0,26,Non-Travel,Research & Development,21,1,Life Sciences,1,491,Female,1,Manufacturing Director,Single,135250,8.0,Y,17,8,1,7.0,4,2,2,2
6.117572512271111,15,3,4,2.0,1.0,2.0,35,Travel_Frequently,Research & Development,15,3,Medical,1,4209,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8
5.701992414100833,23,1,3,4.0,1.0,3.0,56,Travel_Rarely,Research & Development,3,2,Other,1,594,Male,2,Healthcare Representative,Divorced,44490,4.0,Y,15,8,0,28.0,3,5,4,2
7.44052097278,5,4,3,4.0,1.0,3.0,34,Travel_Frequently,Sales,2,1,Marketing,1,2228,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3
6.1454038375725,9,2,3,4.0,3.0,3.0,38,Travel_Frequently,Research & Development,7,3,Medical,1,2195,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3
6.556758143685833,19,4,3,2.0,2.0,3.0,48,Travel_Rarely,Research & Development,16,3,Technical Degree,1,263,Male,1,Sales Executive,Married,97240,3.0,Y,13,8,0,12.0,2,2,2,2
5.920894689870556,23,2,3,3.0,3.0,4.0,38,Travel_Rarely,Research & Development,1,3,Medical,1,569,Female,1,Human Resources,Married,38160,1.0,Y,13,8,2,7.0,2,7,5,0
7.674680946006111,21,4,3,,4.0,3.0,38,Travel_Rarely,Research & Development,24,2,Other,1,490,Female,1,Laboratory Technician,Single,23260,8.0,Y,14,8,0,19.0,3,1,0,0
6.691262829093889,15,2,3,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,5,5,Life Sciences,1,1086,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2
5.596820615796389,20,2,3,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2544,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9
